 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-60,43.3166,3.56657,-0.967708,-3.5013,7.1685,0.000633988,-0.0170165,0.0197519,0.0134426,-0.029825,0.575302,0.0294083,281,375,-16.9401,38.9282,39.0183,13.6161,64.0706,-24.4999
-59.2693,43.3087,3.51216,-0.940082,-3.51025,7.33501,-0.00628712,-0.0134593,0.0183739,0.0088474,-0.0285938,0.689024,0.0294308,288,375,-16.825,39.217,38.5486,13.7288,63.7271,-24.5288
-58.5296,43.3064,3.53331,-0.957378,-3.53277,7.30801,-0.0110858,-0.0105809,0.0164387,0.00560725,-0.027274,0.793075,0.0285429,295,375,-16.9144,39.4678,38.0541,13.8461,63.2796,-24.5492
-57.781,43.3142,3.62902,-0.999074,-3.55918,7.17425,-0.0139175,-0.00829021,0.0139267,0.00310417,-0.0253119,0.885074,0.0274935,302,375,-17.116,39.6282,37.4989,13.8878,62.7284,-24.6475
-57.026,43.3312,3.77925,-1.04825,-3.58683,6.9947,-0.0148448,-0.00645678,0.0110861,0.00120211,-0.0225036,0.966233,0.026533,309,375,-17.3394,39.7223,36.9105,13.8598,62.1012,-24.8379
-56.2714,43.3519,3.92835,-1.07933,-3.61168,6.86992,-0.0144035,-0.0049195,0.00806873,-0.000302499,-0.0190205,1.05106,0.0260316,316,375,-17.4543,39.8283,36.3489,13.7806,61.4757,-25.0999
-55.5323,43.3602,3.94591,-1.06806,-3.62555,6.9148,-0.0128503,-0.00378128,0.00501421,-0.00155531,-0.0150763,1.153,0.0262282,323,375,-17.3561,40.0086,35.9362,13.7109,61.0355,-25.3264
-54.8002,43.3608,3.90519,-1.05738,-3.63582,6.96901,-0.0102976,-0.0033793,0.00221017,-0.0027335,-0.0109434,1.28652,0.0269247,330,375,-17.273,40.1766,35.5796,13.6531,60.6787,-25.4962
-54.0621,43.3637,3.91693,-1.07653,-3.65074,6.89953,-0.00829061,-0.0035079,-0.000251658,-0.00349469,-0.00830382,-1.51837,0.0276072,337,375,-17.3373,40.2597,35.1857,13.6139,60.2504,-25.6308
-53.3182,43.368,3.97996,-1.11144,-3.67186,6.74972,-0.00511906,-0.00468331,-0.00229151,-0.00259934,-0.00720303,-0.832795,0.0284135,344,375,-17.4643,40.3158,34.7756,13.6505,59.7524,-25.7118
-52.5791,43.3654,4.00208,-1.12829,-3.69098,6.66507,-0.00128283,-0.00662428,-0.0036134,0.00053971,-0.00844682,-0.467148,0.0291251,351,375,-17.4918,40.4191,34.4278,13.7704,59.3136,-25.7235
-51.8535,43.3521,3.9068,-1.11959,-3.70518,6.67726,0.00225829,-0.00875861,-0.00409079,0.00361115,-0.0101115,-0.319387,0.0292084,358,375,-17.3807,40.5727,34.2417,13.9134,59.0406,-25.7116
