 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-60,43.3166,3.56657,-4.37251,-1.84147,-0.507006,0.0777901,0.0327068,0.0443458,0.104995,0.00550237,0.550259,0.0437785,281,375,-40.6431,16.9213,26.9973,-7.16104,64.0706,-24.4999
-59.2693,43.3087,3.51216,-4.30198,-1.93008,-0.46468,0.0743639,0.0256934,0.0465077,0.102518,-0.00246109,0.544361,0.0437785,288,375,-40.0166,17.9224,27.1959,-6.48032,63.7271,-24.5288
-58.5296,43.3064,3.53331,-4.2782,-2.01117,-0.540678,0.0723198,0.0181704,0.0441726,0.0970549,-0.0065647,0.510462,0.0422294,295,375,-39.7002,18.8311,27.1604,-6.01668,63.2796,-24.5492
-57.781,43.3142,3.62902,-4.30368,-2.08397,-0.706961,0.0723599,0.00936379,0.038187,0.0903631,-0.00863943,0.440547,0.0402305,302,375,-39.7514,19.484,26.7987,-5.65763,62.7284,-24.6475
-57.026,43.3312,3.77925,-4.33399,-2.15011,-0.847003,0.0754889,-0.00141454,0.0305286,0.0861343,-0.01206,0.33552,0.0385991,309,375,-39.8831,19.9718,26.2484,-5.30267,62.1012,-24.8379
-56.2714,43.3519,3.92835,-4.32289,-2.20901,-0.850046,0.0808494,-0.0135099,0.0226988,0.0860258,-0.0186863,0.224213,0.0377993,316,375,-39.7805,20.4374,25.7304,-4.92273,61.4757,-25.0999
-55.5323,43.3602,3.94591,-4.23793,-2.27147,-0.691924,0.0867978,-0.0255313,0.0151951,0.088817,-0.0275505,0.132111,0.0380488,323,375,-39.1547,21.0938,25.6683,-4.39604,61.0355,-25.3264
-54.8002,43.3608,3.90519,-4.14649,-2.34208,-0.589687,0.0930208,-0.0378995,0.00791951,0.0934981,-0.0383768,0.0601985,0.0383055,330,375,-38.3991,21.769,25.89,-3.76785,60.6787,-25.4962
-54.0621,43.3637,3.91693,-4.08205,-2.43738,-0.674041,0.0991009,-0.0508457,0.0010259,0.099108,-0.0508527,0.00684135,0.0383841,337,375,-37.688,22.5291,26.2608,-3.0119,60.2504,-25.6308
-53.3182,43.368,3.97996,-4.04201,-2.55528,-0.901122,0.105801,-0.0653477,-0.00520589,0.105959,-0.0655059,-0.0303799,0.0383662,344,375,-37.0497,23.4415,26.6951,-2.15054,59.7524,-25.7118
-52.5791,43.3654,4.00208,-3.98605,-2.67499,-1.08386,0.113081,-0.0789348,-0.00952882,0.113552,-0.0794065,-0.0494633,0.0385695,351,375,-36.3113,24.4828,27.2222,-1.25216,59.3136,-25.7235
-51.8535,43.3521,3.9068,-3.89203,-2.76761,-1.09198,0.120222,-0.0920268,-0.0120624,0.120906,-0.0927102,-0.0565884,0.0391572,358,375,-35.4061,25.3996,27.8257,-0.450414,59.0406,-25.7116
-51.1358,43.3348,3.7398,-3.78444,-2.81843,-0.940921,0.125701,-0.102431,-0.0146257,0.126635,-0.103365,-0.0637627,0.0400478,365,375,-34.5491,25.9643,28.2569,0.133226,58.8686,-25.7338
-50.4156,43.3223,3.59396,-3.6873,-2.85752,-0.722147,0.129415,-0.111726,-0.0174244,0.130668,-0.112979,-0.0717614,0.0409101,372,375,-33.865,26.4762,28.401,0.599121,58.6677,-25.8153
-49.6892,43.3164,3.50091,-3.60982,-2.93932,-0.562144,0.132816,-0.119898,-0.018831,0.134211,-0.121294,-0.0739706,0.0414146,379,375,-33.2976,27.4237,28.4528,1.29666,58.3937,-25.9402
-48.9579,43.3127,3.45277,-3.53878,-3.07822,-0.514882,0.137217,-0.126781,-0.0172208,0.138336,-0.1279,-0.0648644,0.0412777,386,375,-32.6626,28.8516,28.6751,2.43331,58.0586,-26.0406
-48.2265,43.3052,3.40483,-3.46205,-3.2209,-0.518227,0.141461,-0.131507,-0.0133456,0.142112,-0.132158,-0.0487357,0.0405251,393,375,-31.9184,30.2014,29.0731,3.71559,57.7255,-26.0666
-47.4945,43.2966,3.36289,-3.37307,-3.3179,-0.444975,0.144574,-0.132886,-0.00930174,0.144886,-0.133198,-0.0334744,0.0397751,400,375,-31.1451,31.1533,29.3767,4.69197,57.3858,-26.0612
-46.7557,43.2939,3.38369,-3.28512,-3.38765,-0.332547,0.146877,-0.131542,-0.00629594,0.14702,-0.131684,-0.0225978,0.0394858,407,375,-30.4275,31.9554,29.4814,5.3534,56.9593,-26.0738
-46.0147,43.2932,3.42471,-3.1949,-3.47857,-0.264986,0.149329,-0.128008,-0.00399345,0.149386,-0.128065,-0.0143953,0.039292,414,375,-29.638,32.9611,29.6936,6.12931,56.5058,-26.0944
-45.2818,43.2866,3.39084,-3.08882,-3.59622,-0.2608,0.151752,-0.122992,-0.00156341,0.15176,-0.123001,-0.0056902,0.038375,421,375,-28.6256,34.1037,30.3153,7.16526,56.1584,-26.1149
-44.5585,43.2769,3.26771,-2.96059,-3.68808,-0.225334,0.153693,-0.117406,0.00124632,0.153699,-0.117411,0.00459717,0.0367356,428,375,-27.4359,34.9601,31.1809,7.96777,55.9361,-26.2155
-43.8332,43.2757,3.16,-2.83115,-3.70538,-0.121432,0.154793,-0.111267,0.00403205,0.154854,-0.111328,0.01515,0.0355152,435,375,-26.3141,35.1835,31.85,7.97924,55.6919,-26.4519
-43.0973,43.2842,3.15196,-2.72772,-3.65816,-0.0235013,0.156001,-0.105227,0.00607558,0.156142,-0.105368,0.023241,0.0356855,442,375,-25.4423,34.7903,32.1395,7.36455,55.3091,-26.7227
-42.357,43.2919,3.18713,-2.64046,-3.61485,0.043054,0.157776,-0.100245,0.00682634,0.157956,-0.100426,0.0264319,0.037223,449,375,-24.691,34.3633,32.3017,6.89558,54.8683,-26.9109
-41.621,43.292,3.18189,-2.54978,-3.64739,0.0804811,0.158461,-0.0969149,0.00630309,0.158616,-0.0970703,0.0246616,0.0390764,456,375,-23.8666,34.6188,32.6489,7.20095,54.4863,-27.0149
-40.8909,43.2873,3.12087,-2.43749,-3.74837,0.148616,0.157801,-0.0965881,0.00486488,0.157894,-0.0966811,0.0191145,0.0402592,463,375,-22.8579,35.6142,33.2225,8.09347,54.1838,-27.1151
-40.1641,43.2812,3.02659,-2.31311,-3.86286,0.242736,0.156747,-0.0986024,0.00355686,0.156797,-0.0986519,0.0139258,0.0405717,470,375,-21.7571,36.8179,33.8979,9.04406,53.9289,-27.238
-39.4367,43.2735,2.93742,-2.19919,-3.95584,0.326915,0.155854,-0.102648,0.0030099,0.155889,-0.102683,0.0116415,0.040485,477,375,-20.7474,37.7892,34.4914,9.84821,53.6687,-27.3232
