 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-60,43.3166,3.56657,-0.59783,-3.37509,4.7548,0.0130571,-0.00558562,0.00550059,0.014559,-0.00708758,0.266557,0.0248327,281,375,-10.6451,35.8977,48.2538,10.3814,64.0706,-24.4999
-59.2693,43.3087,3.51216,-0.577364,-3.36935,4.8563,0.00557307,-0.00339348,0.00591242,0.0085098,-0.00633021,0.461008,0.0251478,288,375,-10.5398,35.8892,47.8646,10.4145,63.7271,-24.5288
-58.5296,43.3064,3.53331,-0.569358,-3.36556,4.92091,-0.000435802,-0.00192644,0.00567644,0.00454404,-0.00690628,0.720121,0.024674,295,375,-10.5105,35.8869,47.3507,10.4339,63.2796,-24.5492
-57.781,43.3142,3.62902,-0.572643,-3.36235,4.95646,-0.0050835,-0.000950866,0.00483208,0.00223817,-0.00827253,0.987444,0.0240016,302,375,-10.5558,35.8793,46.7025,10.3511,62.7284,-24.6475
-57.026,43.3312,3.77925,-0.591434,-3.36479,4.93694,-0.00838966,-0.000299108,0.00363269,0.00109259,-0.00978136,1.20494,0.0231951,309,375,-10.6863,35.8956,45.9752,10.1755,62.1012,-24.8379
-56.2714,43.3519,3.92835,-0.620732,-3.37651,4.87032,-0.0104316,9.78916e-05,0.00237606,0.000609236,-0.0109429,1.35882,0.0225006,316,375,-10.8635,35.9818,45.2733,9.9587,61.4757,-25.0999
-55.5323,43.3602,3.94591,-0.638809,-3.39073,4.83124,-0.0112931,0.000197024,0.00130721,0.000343866,-0.01144,1.45893,0.0222764,323,375,-10.9636,36.118,44.7928,9.80818,61.0355,-25.3264
-54.8002,43.3608,3.90519,-0.648257,-3.39948,4.82343,-0.0109672,-0.000193166,0.000710357,-0.000146532,-0.0110139,1.50524,0.0226464,330,375,-11.0166,36.2058,44.3959,9.70565,60.6787,-25.4962
-54.0621,43.3637,3.91693,-0.664613,-3.40328,4.79197,-0.0102713,-0.00109827,0.000693634,-0.00104612,-0.0103234,1.49575,0.0231825,337,375,-11.1107,36.2194,43.92,9.58655,60.2504,-25.6308
-53.3182,43.368,3.97996,-0.68548,-3.40782,4.73524,-0.00870096,-0.00246132,0.000809087,-0.00235812,-0.00880417,1.44392,0.0237185,344,375,-11.2211,36.245,43.3938,9.48594,59.7524,-25.7118
-52.5791,43.3654,4.00208,-0.692501,-3.41316,4.71957,-0.0065994,-0.00411093,0.00118156,-0.0036393,-0.00707103,1.19101,0.0240116,351,375,-11.2445,36.3338,42.9523,9.46709,59.3136,-25.7235
-51.8535,43.3521,3.9068,-0.680857,-3.41803,4.76453,-0.00401785,-0.00582958,0.00195999,-0.00276452,-0.00708291,0.56893,0.023991,358,375,-11.1544,36.4406,42.7,9.53215,59.0406,-25.7116
-51.1358,43.3348,3.7398,-0.661175,-3.42116,4.84239,-0.00115872,-0.00753108,0.00307937,8.61571e-05,-0.00877595,0.384176,0.0238561,365,375,-11.0217,36.5132,42.5438,9.61228,58.8686,-25.7338
