 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-60,43.3166,3.56657,-1.06068,-3.76162,7.64288,-0.00794078,-0.00855886,0.0218036,0.0135559,-0.0300556,0.778312,0.0310755,281,375,-18.3411,41.9272,37.1004,16.2854,64.0706,-24.4999
-59.2693,43.3087,3.51216,-1.03812,-3.78469,7.76003,-0.0112605,-0.00467199,0.0202129,0.0125134,-0.0284459,0.866177,0.031339,288,375,-18.2124,42.2123,36.7152,16.5938,63.7271,-24.5288
-58.5296,43.3064,3.53331,-1.06266,-3.82257,7.67848,-0.0131884,-0.00191931,0.0178182,0.011134,-0.0262417,0.938535,0.030639,295,375,-18.3037,42.5238,36.298,16.855,63.2796,-24.5492
-57.781,43.3142,3.62902,-1.11331,-3.86535,7.48818,-0.0137705,-0.00026567,0.0146827,0.00914285,-0.023179,1.00092,0.0297984,302,375,-18.5221,42.7997,35.8091,17.0003,62.7284,-24.6475
-57.026,43.3312,3.77925,-1.16537,-3.90695,7.29183,-0.0126962,0.000343494,0.011233,0.00681165,-0.0191643,1.04835,0.0290303,309,375,-18.7506,43.044,35.242,17.0576,62.1012,-24.8379
-56.2714,43.3519,3.92835,-1.19194,-3.94133,7.20355,-0.0104225,0.000243621,0.00768536,0.00426504,-0.0144439,1.08872,0.0286627,316,375,-18.8608,43.2666,34.6359,17.1001,61.4757,-25.0999
-55.5323,43.3602,3.94591,-1.17947,-3.96564,7.27535,-0.00761976,-0.000469414,0.00428223,0.00153389,-0.00962306,1.13323,0.0287278,323,375,-18.7778,43.4947,34.1734,17.2256,61.0355,-25.3264
-54.8002,43.3608,3.90519,-1.1723,-3.99015,7.3169,-0.00464386,-0.00203026,0.00130892,-0.00148746,-0.00518665,1.17769,0.0289259,330,375,-18.7099,43.7194,33.8231,17.3626,60.6787,-25.4962
-54.0621,43.3637,3.91693,-1.18901,-4.02042,7.23069,-0.00207218,-0.00393845,-0.00146498,-0.00126839,-0.00474224,-0.501821,0.0289424,337,375,-18.7283,43.9405,33.4988,17.4474,60.2504,-25.6308
-53.3182,43.368,3.97996,-1.21318,-4.05539,7.08544,0.00188465,-0.00714377,-0.00356523,0.00312274,-0.00838186,-0.334239,0.0293495,344,375,-18.7544,44.1843,33.1801,17.5616,59.7524,-25.7118
-52.5791,43.3654,4.00208,-1.22015,-4.08842,7.00473,0.00723792,-0.0109627,-0.00447088,0.00827686,-0.0120017,-0.228327,0.0302634,351,375,-18.6882,44.4575,32.9176,17.7779,59.3136,-25.7235
-51.8535,43.3521,3.9068,-1.19872,-4.11311,7.04571,0.0131889,-0.0143164,-0.00366818,0.0136697,-0.0147972,-0.130329,0.0309926,358,375,-18.4835,44.7307,32.7815,18.0439,59.0406,-25.7116
-51.1358,43.3348,3.7398,-1.15908,-4.12779,7.17571,0.0179765,-0.0135828,-0.0020558,0.0181098,-0.0137162,-0.0647762,0.0311417,365,375,-18.201,44.9741,32.6945,18.2518,58.8686,-25.7338
-50.4156,43.3223,3.59396,-1.12676,-4.13979,7.30899,0.020812,-0.0137262,-0.000856326,0.0208332,-0.0137474,-0.0247733,0.0312632,372,375,-17.9911,45.1974,32.5047,18.3777,58.6677,-25.8153
-49.6892,43.3164,3.50091,-1.10959,-4.15734,7.41271,0.0232745,-0.0126036,0.00113788,0.0233105,-0.0126397,0.0316727,0.0321513,379,375,-17.8927,45.4498,32.1786,18.4941,58.3937,-25.9402
-48.9579,43.3127,3.45277,-1.09771,-4.18314,7.49745,0.0251896,-0.0108518,0.00342136,0.0255115,-0.0111737,0.093812,0.034238,386,375,-17.8231,45.7855,31.7919,18.6808,58.0586,-26.0406
