 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-60,43.3166,3.56657,0,0,0,-9.6276e-18,3.57883e-17,-8.74775e-18,3.7415e-17,-1.12543e-17,-1.38694,0.0412453,281,375,0,0,64.0706,-24.4999,64.0706,-24.4999
-59.2693,43.3087,3.51216,0,0,0,-1.49001e-17,2.8601e-17,-3.34477e-18,2.88567e-17,-1.51558e-17,-1.4945,0.0416081,288,375,0,0,63.7271,-24.5288,63.7271,-24.5288
-58.5296,43.3064,3.53331,0,0,0,-1.80327e-17,2.30432e-17,6.74603e-19,2.30543e-17,-1.80438e-17,1.55438,0.0403701,295,375,0,0,63.2796,-24.5492,63.2796,-24.5492
-57.781,43.3142,3.62902,0,0,0,-1.94614e-17,1.89266e-17,3.76158e-18,1.92917e-17,-1.98265e-17,1.47403,0.0384,302,375,0,0,62.7284,-24.6475,62.7284,-24.6475
-57.026,43.3312,3.77925,0,0,0,-2.16072e-17,1.38292e-17,5.9234e-18,1.47931e-17,-2.25711e-17,1.40948,0.0357436,309,375,0,0,62.1012,-24.8379,62.1012,-24.8379
-56.2714,43.3519,3.92835,0,0,0,-2.34392e-17,1.04234e-17,7.55941e-18,1.20343e-17,-2.50501e-17,1.36084,0.0327305,316,375,0,0,61.4757,-25.0999,61.4757,-25.0999
-55.5323,43.3602,3.94591,0,0,0,-2.4469e-17,5.62976e-18,8.58483e-18,7.90617e-18,-2.67454e-17,1.31159,0.0304285,323,375,0,0,61.0355,-25.3264,61.0355,-25.3264
-54.8002,43.3608,3.90519,0,0,0,-2.76516e-17,1.48609e-18,7.35249e-18,3.23626e-18,-2.94017e-17,1.33711,0.0293746,330,375,0,0,60.6787,-25.4962,60.6787,-25.4962
-54.0621,43.3637,3.91693,0,0,0,-3.13517e-17,-4.02034e-18,7.0176e-18,-2.32381e-18,-3.30483e-17,1.33359,0.0289888,337,375,0,0,60.2504,-25.6308,60.2504,-25.6308
-53.3182,43.368,3.97996,0,0,0,-3.36701e-17,-6.41566e-18,5.33363e-18,-5.40905e-18,-3.46767e-17,1.38426,0.0292195,344,375,0,0,59.7524,-25.7118,59.7524,-25.7118
