" ""X""","  ""Y""","  ""Z""","  ""U""","  ""V""","  ""W""","  ""exx""","  ""eyy""","  ""exy""","  ""e1""","  ""e2""","  ""gamma""","  ""sigma""","  ""x""","  ""y""","  ""u""","  ""v""","  ""q""","  ""r""","  ""q_ref""","  ""r_ref"""
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1181,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1186,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1191,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1196,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1201,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1206,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1211,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1216,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1221,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1226,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1231,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1236,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1241,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1246,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1251,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1256,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1261,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1266,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1271,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1276,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1281,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1286,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1291,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1296,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1301,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1306,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1311,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1316,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1321,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1326,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1331,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1336,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1341,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1346,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1351,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1356,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1361,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1366,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1371,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1376,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1381,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1386,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1391,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1396,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1401,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1406,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1411,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1416,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1421,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1426,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1431,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1436,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1441,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1446,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1451,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1456,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1461,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1466,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1471,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1476,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1481,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1486,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1491,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1496,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1501,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1506,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1511,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1516,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1521,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1526,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1531,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1536,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1541,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1546,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1551,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1556,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1561,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1566,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1571,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1576,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1581,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1586,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1591,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1596,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1601,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1606,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1611,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1616,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1621,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1626,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1631,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1636,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1641,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1646,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1651,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1656,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1661,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1666,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1671,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1676,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1681,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1686,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1691,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1696,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1701,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1706,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1711,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1716,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1721,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1726,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1731,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1736,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1741,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1746,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1751,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1756,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1761,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1766,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1771,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1776,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1781,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1786,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1791,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1796,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1801,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1806,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1811,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1816,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1821,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1826,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1831,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1836,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1841,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1846,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1851,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1856,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1861,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1866,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1871,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1876,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1881,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1886,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1891,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1896,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1901,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1906,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1911,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1916,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1921,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1926,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1931,623,0,0,0,0,0,0
93.0712,-475.335,512.487,0,0,0,0,0,0,0,0,0,-1,1181,628,0,0,0,0,0,0
-34.3058,34.6051,-9.11106,2.36466,-0.435345,6.18979,-0.00445049,0.000207569,0.00355901,0.00213189,-0.0063748,1.07513,0.0055515,1186,628,12.0948,-59.5944,347.948,-94.7661,356.344,-36.3928
-33.9098,34.5145,-9.02337,2.36098,-0.453563,6.16821,-0.00354399,5.87E-05,0.00303927,0.00179034,-0.00527564,1.05291,0.00553153,1191,628,12.0984,-59.184,346.839,-94.4723,355.227,-36.4683
-33.5128,34.4206,-8.93289,2.35835,-0.473049,6.14765,-0.0028058,-4.28E-05,0.00258378,0.00150564,-0.00435422,1.0309,0.00551748,1196,628,12.1099,-58.7714,345.716,-94.1643,354.093,-36.5324
-33.1173,34.33,-8.84529,2.35624,-0.492981,6.12762,-0.00219397,-0.000110156,0.0021777,0.00126205,-0.00356617,1.00853,0.00551352,1201,628,12.1255,-58.3586,344.611,-93.8663,352.977,-36.6057
-32.7218,34.2388,-8.75718,2.35424,-0.513148,6.10762,-0.00168507,-0.000151969,0.00181436,0.00105112,-0.00288816,0.98527,0.00551361,1206,628,12.1421,-57.9466,343.503,-93.5615,351.858,-36.6777
-32.3268,34.1483,-8.66962,2.35237,-0.533546,6.08766,-0.00126347,-0.000172852,0.00149006,0.000868546,-0.00230487,0.960811,0.00551331,1211,628,12.1596,-57.5332,342.4,-93.2552,350.743,-36.7517
-31.9317,34.0569,-8.58134,2.35047,-0.554007,6.06758,-0.00091431,-0.000178715,0.00120104,0.000709579,-0.0018026,0.933981,0.00551418,1216,628,12.1768,-57.119,341.293,-92.9432,349.625,-36.8232
-31.5361,33.9639,-8.49148,2.34864,-0.574642,6.04754,-0.000624825,-0.000175522,0.000944223,0.000570406,-0.00137075,0.902188,0.00551669,1221,628,12.1946,-56.7037,340.177,-92.6275,348.498,-36.8931
-31.1407,33.8709,-8.40151,2.34693,-0.595462,6.02758,-0.000322349,-0.000175457,0.000686316,0.000441331,-0.000939138,0.838703,0.00552055,1226,628,12.2132,-56.2875,339.062,-92.3114,347.372,-36.9646
-30.7455,33.7777,-8.31135,2.34534,-0.616531,6.00774,-9.76E-05,-0.000172193,0.000467769,0.000334339,-0.000604165,0.745634,0.00552584,1231,628,12.2323,-55.8702,337.946,-91.9934,346.245,-37.0363
-30.3503,33.6842,-8.22083,2.34385,-0.637768,5.98799,5.06E-05,-0.000155456,0.000288615,0.000254,-0.000358894,0.61399,0.00553251,1236,628,12.2522,-55.4526,336.828,-91.6731,345.117,-37.1078
-29.9552,33.5904,-8.12996,2.34241,-0.65918,5.96832,0.000165496,-0.000138956,0.000139379,0.000219665,-0.000193125,0.370685,0.00554,1241,628,12.2721,-55.0344,335.709,-91.3528,343.988,-37.181
-29.5599,33.4954,-8.03798,2.34092,-0.680635,5.94857,0.000254793,-0.000125826,1.42E-05,0.000255321,-0.000126354,0.0372088,0.00554903,1246,628,12.2914,-54.6149,334.584,-91.03,342.854,-37.2535
-29.1646,33.4001,-7.94553,2.33946,-0.702215,5.92883,0.000318518,-0.000112993,-8.99E-05,0.000336482,-0.000130958,-0.197318,0.00555911,1251,628,12.3107,-54.1945,333.456,-90.7057,341.717,-37.3264
-28.7692,33.3038,-7.85218,2.338,-0.723904,5.90909,0.000357788,-0.000102708,-0.000176143,0.000417437,-0.000162357,-0.32652,0.00557015,1256,628,12.3298,-53.7729,332.324,-90.3792,340.576,-37.3991
-28.3738,33.2071,-7.7583,2.33654,-0.7457,5.88931,0.000371737,-9.13E-05,-0.000244643,0.000477045,-0.000196598,-0.406483,0.00558276,1261,628,12.3487,-53.3501,331.189,-90.0511,339.434,-37.4723
-27.9783,33.1098,-7.66382,2.3351,-0.76764,5.86952,0.000363087,-7.38E-05,-0.000294602,0.000511395,-0.000222116,-0.466379,0.00559706,1266,628,12.3675,-52.9259,330.051,-89.7215,338.288,-37.5462
-27.5827,33.0117,-7.56841,2.33359,-0.789602,5.84959,0.000335482,-4.96E-05,-0.000329525,0.000524603,-0.000238681,-0.521023,0.00561282,1271,628,12.3858,-52.4999,328.909,-89.3899,337.138,-37.6205
-27.187,32.9126,-7.4721,2.33213,-0.811748,5.82969,0.000290779,-1.79E-05,-0.000350775,0.000519675,-0.000246769,-0.578163,0.00563005,1276,628,12.4041,-52.0727,327.762,-89.0568,335.984,-37.6956
-26.791,32.8125,-7.37464,2.33062,-0.833943,5.80966,0.000231607,2.79E-05,-0.000359495,0.000503408,-0.000243874,-0.647371,0.00564933,1281,628,12.422,-51.6434,326.609,-88.7216,334.825,-37.7707
-26.3948,32.7113,-7.27602,2.32895,-0.85612,5.78938,0.000162858,9.01E-05,-0.000357595,0.000485912,-0.000232971,-0.734695,0.0056701,1286,628,12.4386,-51.2115,325.449,-88.3836,333.659,-37.8457
-25.9984,32.609,-7.17638,2.32725,-0.878378,5.76898,8.61E-05,0.000172164,-0.000346403,0.0004782,-0.000219932,-0.847192,0.00569232,1291,628,12.4549,-50.7775,324.285,-88.0429,332.489,-37.9207
-25.6017,32.5057,-7.07562,2.32552,-0.900743,5.74847,3.54E-06,0.000275662,-0.000327551,0.000494287,-0.000215084,-0.982248,0.00571592,1296,628,12.4708,-50.3413,323.115,-87.6997,331.313,-37.996
-25.2049,32.4014,-6.97388,2.32379,-0.923209,5.72787,-8.08E-05,0.000401846,-0.000301678,0.00054685,-0.000225785,-1.12274,0.00574053,1301,628,12.4868,-49.9031,321.94,-87.3541,330.133,-38.0714
-24.8079,32.2961,-6.87111,2.32207,-0.945767,5.70718,-0.000161285,0.000549786,-0.00027122,0.000641426,-0.000252925,-1.24496,0.00576579,1306,628,12.5029,-49.463,320.76,-87.0065,328.947,-38.147
-24.4102,32.1885,-6.76597,2.32032,-0.968612,5.68627,-0.00023775,0.000720213,-0.000237558,0.000775888,-0.000293425,-1.34059,0.00579421,1311,628,12.5187,-49.018,319.567,-86.653,327.749,-38.2229
-24.0122,32.0796,-6.65958,2.31843,-0.991296,5.66507,-0.000308027,0.000913506,-0.000203407,0.000946486,-0.000341008,-1.41006,0.00582343,1316,628,12.5337,-48.5711,318.368,-86.2969,326.545,-38.2974
-23.6141,31.9701,-6.55248,2.31648,-1.01388,5.64372,-0.000364255,0.00112316,-0.000174498,0.00114335,-0.000384452,-1.45556,0.00585254,1321,628,12.5487,-48.1233,317.167,-85.9396,325.337,-38.3714
-23.2161,31.86,-6.4449,2.31454,-1.03643,5.62228,-0.000408525,0.00134441,-0.00015105,0.00135733,-0.000421446,-1.48546,0.0058807,1326,628,12.5642,-47.6748,315.964,-85.5805,324.127,-38.4447
-22.8181,31.7496,-6.33703,2.31262,-1.05897,5.6008,-0.00044994,0.00157478,-0.000130421,0.00158315,-0.000458306,-1.50673,0.00590704,1331,628,12.5801,-47.2255,314.76,-85.2208,322.916,-38.518
-22.4205,31.6392,-6.22915,2.31071,-1.08145,5.57927,-0.000493122,0.00180801,-0.000112578,0.0018135,-0.000498617,-1.52203,0.00593152,1336,628,12.5965,-46.7762,313.558,-84.86,321.706,-38.5908
-22.023,31.5285,-6.12099,2.30888,-1.10395,5.55778,-0.000538132,0.00203441,-9.92E-05,0.00203823,-0.000541952,-1.53231,0.00595346,1341,628,12.6139,-46.3276,312.355,-84.4973,320.494,-38.6622
-21.6256,31.4175,-6.0126,2.30705,-1.12637,5.53626,-0.000582535,0.00224461,-9.20E-05,0.00224761,-0.000585527,-1.53829,0.00597232,1346,628,12.6316,-45.8789,311.151,-84.1336,319.281,-38.7326
-21.2282,31.306,-5.90372,2.30524,-1.14874,5.51474,-0.000625489,0.00242998,-9.29E-05,0.0024328,-0.000628312,-1.54042,0.00598805,1351,628,12.6496,-45.4305,309.946,-83.7683,318.066,-38.8011
-20.831,31.1942,-5.79469,2.30346,-1.17112,5.49327,-0.000675991,0.00258269,-9.81E-05,0.00258564,-0.000678942,-1.54073,0.00600041,1356,628,12.668,-44.9823,308.74,-83.4015,316.85,-38.8681
-20.4342,31.0826,-5.68587,2.30172,-1.19354,5.47192,-0.000748579,0.0026992,-0.000101451,0.00270219,-0.000751562,-1.54141,0.00600952,1361,628,12.6865,-44.5344,307.535,-83.0346,315.636,-38.9345
-20.0373,30.9704,-5.57648,2.29994,-1.21589,5.45057,-0.000845084,0.00277515,-0.000101799,0.00277801,-0.000847945,-1.54271,0.00601518,1366,628,12.7045,-44.0869,306.327,-82.6664,314.419,-38.9993
-19.6405,30.8577,-5.46665,2.29806,-1.23811,5.42916,-0.000962696,0.00280829,-9.89E-05,0.00281089,-0.00096529,-1.54458,0.00601664,1371,628,12.7218,-43.6397,305.117,-82.2973,313.199,-39.0626
-19.2439,30.7447,-5.35662,2.29612,-1.26026,5.40775,-0.00109863,0.00279451,-9.34E-05,0.00279675,-0.00110087,-1.54683,0.00601477,1376,628,12.7382,-43.1924,303.906,-81.9276,311.979,-39.1246
-18.8474,30.6313,-5.24626,2.29416,-1.28243,5.38641,-0.00124378,0.00273194,-8.89E-05,0.00273393,-0.00124576,-1.54844,0.00600965,1381,628,12.7543,-42.7453,302.692,-81.5567,310.758,-39.1851
-18.4511,30.5181,-5.136,2.29225,-1.30469,5.36522,-0.00138458,0.0026191,-9.01E-05,0.00262112,-0.0013866,-1.54831,0.0060007,1386,628,12.7701,-42.2981,301.478,-81.1855,309.537,-39.2449
-18.0551,30.4048,-5.02575,2.29029,-1.32694,5.34406,-0.00150993,0.00245742,-9.95E-05,0.00245991,-0.00151242,-1.54574,0.00598755,1391,628,12.7854,-41.8506,300.265,-80.8144,308.317,-39.3044
-17.6593,30.2912,-4.91522,2.28818,-1.34905,5.32275,-0.00160763,0.00225252,-0.000120087,0.00225626,-0.00161136,-1.53973,0.00597078,1396,628,12.7992,-41.4024,299.049,-80.4429,307.096,-39.3633
-17.2637,30.1778,-4.80485,2.28587,-1.37098,5.30129,-0.00166197,0.00200777,-0.000158883,0.00201464,-0.00166883,-1.52761,0.00595047,1401,628,12.8111,-40.9537,297.835,-80.0716,305.876,-39.4227
-16.8686,30.0649,-4.69493,2.28352,-1.39287,5.27981,-0.0016602,0.0017269,-0.000221528,0.00174133,-0.00167463,-1.50576,0.00592563,1406,628,12.8226,-40.505,296.623,-79.7009,304.659,-39.4828
-16.4741,29.9527,-4.5857,2.28114,-1.41471,5.25835,-0.00159439,0.00141736,-0.000310157,0.00144897,-0.001626,-1.46923,0.00589697,1411,628,12.8337,-40.0569,295.415,-79.3314,303.446,-39.5442
-16.0802,29.8417,-4.47755,2.2788,-1.43657,5.23696,-0.00146357,0.00108811,-0.000423523,0.00115657,-0.00153202,-1.41054,0.00586452,1416,628,12.845,-39.6094,294.214,-78.9635,302.24,-39.6074
-15.6871,29.732,-4.37068,2.27655,-1.45848,5.21571,-0.00126976,0.000749271,-0.000560308,0.00089434,-0.00141483,-1.31745,0.00582793,1421,628,12.857,-39.163,293.021,-78.5975,301.042,-39.6729
-15.2949,29.6239,-4.26531,2.27446,-1.48055,5.19473,-0.00101286,0.00040708,-0.000719454,0.000707888,-0.00131367,-1.17478,0.00578741,1426,628,12.8701,-38.7181,291.837,-78.2342,299.853,-39.7412
-14.9036,29.5175,-4.16143,2.27249,-1.50264,5.17391,-0.000693904,6.89E-05,-0.000899388,0.000664385,-0.00128943,-0.985929,0.00574348,1431,628,12.8843,-38.2748,290.662,-77.8739,298.673,-39.8122
-14.5132,29.4129,-4.05935,2.27071,-1.52486,5.15337,-0.000323684,-0.000255775,-0.00109238,0.000803177,-0.00138264,-0.800935,0.0056962,1436,628,12.8999,-37.8337,289.499,-77.5165,297.503,-39.8859
-14.1238,29.3103,-3.95913,2.26908,-1.54714,5.13308,7.61E-05,-0.000554314,-0.00128675,0.0010857,-0.0015639,-0.665279,0.00564555,1441,628,12.9169,-37.3949,288.346,-77.1633,296.345,-39.9631
